policy_id,policy_number,product_id,agent_id,region_id,customer_key,inception_date,expiry_date,policy_status,coverage_tier,sum_insured,cancelled_flag
20314,POL00020314,8,163,2,CUST0053976,2025-10-21,2026-09-30,Cancelled,Basic,6816006.72,True
20315,POL00020315,1,182,1,CUST0086246,2025-03-07,2026-02-28,Expired,Standard,847969.56,False
20316,POL00020316,1,59,4,CUST0018321,2026-01-20,2027-12-31,Active,Standard,731131.71,False
20317,POL00020317,3,71,3,CUST0039790,2024-06-13,2025-05-31,Expired,Premium,1268718.84,False
20318,POL00020318,4,252,1,CUST0010255,2024-06-28,2025-05-31,Expired,Standard,976159.77,False
20319,POL00020319,1,64,1,CUST0068480,2025-09-20,2026-08-31,Active,Basic,611291.02,False
20320,POL00020320,9,262,4,CUST0059480,2024-09-18,2025-08-31,Expired,Standard,5936882.06,False
20321,POL00020321,1,198,3,CUST0029154,2024-08-30,2025-07-31,Expired,Standard,471361.33,False
20322,POL00020322,1,344,4,CUST0020800,2024-05-05,2025-04-30,Expired,Standard,777233.35,False
20323,POL00020323,7,147,2,CUST0038761,2025-10-03,2026-09-30,Active,Premium,356519.72,False
20324,POL00020324,9,93,1,CUST0090205,2025-07-08,2026-06-30,Cancelled,Standard,6134339.71,True
20325,POL00020325,4,387,2,CUST0066122,2025-11-13,2026-10-31,Active,Basic,996021.92,False
20326,POL00020326,1,83,2,CUST0092640,2024-03-09,2026-02-28,Expired,Premium,740696.66,False
20327,POL00020327,2,242,2,CUST0065314,2026-01-06,2026-12-31,Active,Basic,722966.11,False
20328,POL00020328,1,89,4,CUST0062622,2023-10-22,2024-09-30,Expired,Premium,552884.65,False
20329,POL00020329,4,370,3,CUST0020629,2024-04-13,2025-03-31,Expired,Premium,1313486.35,False
20330,POL00020330,5,299,4,CUST0064511,2024-10-21,2025-09-30,Expired,Basic,472327.94,False
20331,POL00020331,2,367,3,CUST0075545,2023-10-19,2024-09-30,Expired,Standard,742771.93,False
20332,POL00020332,4,116,1,CUST0041867,2023-09-30,2024-08-31,Expired,Standard,1179295.64,False
20333,POL00020333,6,289,4,CUST0053090,2025-02-05,2027-01-31,Active,Premium,1056189.5,False
20334,POL00020334,1,158,1,CUST0086121,2024-12-17,2025-11-30,Expired,Standard,646220.74,False
20335,POL00020335,1,51,2,CUST0004863,2025-11-28,2026-10-31,Active,Premium,608079.24,False
20336,POL00020336,7,168,2,CUST0089044,2024-08-29,2025-07-31,Expired,Premium,375942.45,False
20337,POL00020337,1,22,4,CUST0079811,2025-09-27,2026-08-31,Active,Premium,569452.06,False
20338,POL00020338,1,363,4,CUST0011065,2025-09-21,2026-08-31,Active,Standard,748461.61,False
20339,POL00020339,1,56,2,CUST0067567,2024-06-24,2025-05-31,Expired,Standard,709833.18,False
20340,POL00020340,4,104,1,CUST0071460,2025-05-20,2026-04-30,Expired,Standard,851140.25,False
20341,POL00020341,5,300,3,CUST0096850,2024-06-02,2026-05-31,Expired,Standard,449864.98,False
20342,POL00020342,4,195,1,CUST0088803,2024-03-20,2025-02-28,Expired,Standard,1310912.58,False
20343,POL00020343,3,142,2,CUST0051562,2024-06-15,2025-05-31,Expired,Premium,1939449.35,False
20344,POL00020344,4,222,2,CUST0064749,2025-10-31,2026-09-30,Active,Standard,906293.43,False
20345,POL00020345,1,123,4,CUST0012829,2025-03-06,2026-02-28,Expired,Standard,622721.97,False
20346,POL00020346,7,190,4,CUST0041850,2024-03-05,2025-02-28,Expired,Standard,545464.37,False
20347,POL00020347,10,364,1,CUST0092430,2023-09-10,2024-08-31,Expired,Basic,1556662.82,False
20348,POL00020348,4,339,4,CUST0042755,2024-12-25,2025-11-30,Expired,Premium,1575037.36,False
20349,POL00020349,2,369,4,CUST0077424,2024-03-06,2025-02-28,Expired,Standard,656599.82,False
20350,POL00020350,6,15,2,CUST0043735,2026-01-10,2026-12-31,Cancelled,Standard,644266.51,True
20351,POL00020351,1,159,2,CUST0022542,2024-07-04,2025-06-30,Expired,Standard,665853.18,False
20352,POL00020352,2,53,1,CUST0075214,2024-10-07,2025-09-30,Expired,Basic,402714.59,False
20353,POL00020353,9,130,2,CUST0005571,2025-10-21,2026-09-30,Active,Premium,9526602.84,False
20354,POL00020354,1,366,3,CUST0048757,2024-03-10,2025-02-28,Expired,Standard,872756.01,False
20355,POL00020355,1,39,2,CUST0002098,2025-04-18,2027-03-31,Active,Standard,455101.55,False
20356,POL00020356,4,374,3,CUST0086969,2023-08-23,2024-07-31,Expired,Standard,1422863.63,False
20357,POL00020357,5,152,2,CUST0070567,2025-07-14,2026-06-30,Active,Standard,556391.73,False
20358,POL00020358,5,13,2,CUST0075505,2024-09-22,2025-08-31,Expired,Basic,655124.56,False
20359,POL00020359,1,82,1,CUST0025382,2024-03-01,2025-02-28,Expired,Basic,680840.32,False
20360,POL00020360,6,262,1,CUST0011080,2025-04-20,2026-03-31,Expired,Basic,1025459.5,False
20361,POL00020361,1,183,1,CUST0017600,2025-12-18,2026-11-30,Active,Premium,788892.72,False
20362,POL00020362,9,63,2,CUST0071148,2023-07-31,2024-06-30,Expired,Premium,7401020.4,False
20363,POL00020363,1,68,1,CUST0099992,2025-08-17,2026-07-31,Cancelled,Premium,459209.13,True
20364,POL00020364,1,362,4,CUST0067714,2024-02-21,2025-01-31,Expired,Standard,827191.53,False
20365,POL00020365,4,145,3,CUST0076656,2023-12-19,2024-11-30,Expired,Standard,1502040.09,False
20366,POL00020366,1,373,3,CUST0038596,2023-07-23,2024-06-30,Expired,Premium,455543.96,False
20367,POL00020367,5,42,3,CUST0095645,2025-04-21,2026-03-31,Expired,Standard,466202.67,False
20368,POL00020368,1,247,1,CUST0038463,2023-09-10,2024-08-31,Expired,Standard,461756.8,False
20369,POL00020369,3,243,2,CUST0017361,2026-01-07,2026-12-31,Active,Standard,1270482.64,False
20370,POL00020370,1,63,3,CUST0087104,2025-05-08,2026-04-30,Expired,Standard,771432.98,False
20371,POL00020371,3,304,1,CUST0089909,2024-03-11,2025-02-28,Expired,Premium,1592977.48,False
20372,POL00020372,1,48,3,CUST0068540,2025-04-25,2026-03-31,Expired,Basic,618138.42,False
20373,POL00020373,2,43,4,CUST0025917,2025-12-25,2026-11-30,Active,Premium,701414.01,False
20374,POL00020374,1,372,3,CUST0084579,2024-09-13,2025-08-31,Expired,Standard,526989.42,False
20375,POL00020375,7,398,1,CUST0068105,2026-01-17,2026-12-31,Active,Standard,339462.47,False
20376,POL00020376,6,352,2,CUST0030395,2024-02-15,2026-01-31,Expired,Basic,776001.71,False
20377,POL00020377,1,177,4,CUST0093086,2023-09-25,2024-08-31,Expired,Standard,542145.48,False
20378,POL00020378,1,7,3,CUST0057112,2023-11-25,2025-10-31,Expired,Standard,801178.17,False
20379,POL00020379,1,74,4,CUST0012839,2025-06-01,2027-05-31,Active,Standard,801702.79,False
20380,POL00020380,1,298,4,CUST0056120,2026-01-12,2026-12-31,Active,Basic,875332.83,False
20381,POL00020381,3,245,3,CUST0008942,2025-07-22,2026-06-30,Active,Standard,1486833.42,False
20382,POL00020382,2,21,1,CUST0012300,2023-10-11,2024-09-30,Expired,Premium,388763.64,False
20383,POL00020383,10,286,1,CUST0069338,2024-01-11,2024-12-31,Expired,Standard,2279352.15,False
20384,POL00020384,6,293,1,CUST0099851,2024-05-10,2025-04-30,Expired,Standard,872144.1,False
20385,POL00020385,1,119,4,CUST0078583,2024-12-14,2026-11-30,Active,Standard,475820.62,False
20386,POL00020386,1,229,4,CUST0038336,2025-01-24,2025-12-31,Expired,Basic,710152.79,False
20387,POL00020387,1,39,3,CUST0064581,2025-09-08,2026-08-31,Active,Standard,677247.79,False
20388,POL00020388,1,386,3,CUST0010870,2023-08-01,2024-07-31,Expired,Standard,669781.04,False
20389,POL00020389,4,307,2,CUST0090232,2024-01-14,2024-12-31,Cancelled,Standard,1206091.57,True
20390,POL00020390,1,267,3,CUST0041863,2024-10-07,2025-09-30,Expired,Premium,646564.81,False
20391,POL00020391,1,393,4,CUST0016643,2025-04-03,2026-03-31,Expired,Basic,625223.37,False
20392,POL00020392,1,62,1,CUST0070522,2025-04-05,2026-03-31,Expired,Basic,640739.54,False
20393,POL00020393,5,92,1,CUST0089317,2025-07-21,2027-06-30,Active,Standard,583386.05,False
20394,POL00020394,1,175,2,CUST0074031,2025-07-26,2026-06-30,Active,Standard,464616.37,False
20395,POL00020395,9,196,2,CUST0004396,2024-01-25,2024-12-31,Cancelled,Premium,9761664.29,True
20396,POL00020396,2,34,4,CUST0059760,2024-02-10,2026-01-31,Expired,Premium,766354.49,False
20397,POL00020397,2,94,2,CUST0031806,2023-08-31,2024-07-31,Cancelled,Standard,763306.97,True
20398,POL00020398,3,366,2,CUST0064710,2025-03-30,2026-02-28,Expired,Basic,1808733.91,False
20399,POL00020399,4,58,1,CUST0050053,2024-01-24,2024-12-31,Expired,Premium,1238011.34,False
20400,POL00020400,3,72,2,CUST0004194,2023-11-14,2024-10-31,Expired,Basic,1353139.48,False
20401,POL00020401,3,253,1,CUST0038176,2024-06-14,2026-05-31,Expired,Standard,1392188.26,False
20402,POL00020402,2,270,1,CUST0046932,2025-05-27,2026-04-30,Expired,Basic,586360.63,False
20403,POL00020403,2,292,1,CUST0054253,2025-06-20,2027-05-31,Active,Basic,687233.45,False
20404,POL00020404,1,234,1,CUST0010438,2024-01-21,2024-12-31,Expired,Standard,778463.35,False
20405,POL00020405,5,144,1,CUST0055050,2025-05-03,2026-04-30,Expired,Standard,487079.37,False
20406,POL00020406,5,3,2,CUST0060733,2024-08-18,2025-07-31,Expired,Standard,449829.53,False
20407,POL00020407,5,216,1,CUST0035803,2025-05-06,2026-04-30,Expired,Basic,350771.63,False
20408,POL00020408,9,127,2,CUST0065316,2024-01-22,2024-12-31,Expired,Premium,8708139.21,False
20409,POL00020409,3,82,2,CUST0081231,2024-12-16,2025-11-30,Expired,Standard,1570363.95,False
20410,POL00020410,8,172,4,CUST0035376,2024-06-06,2025-05-31,Cancelled,Standard,4256243.76,True
20411,POL00020411,3,350,3,CUST0079383,2025-11-25,2026-10-31,Active,Basic,1057801.34,False
20412,POL00020412,3,129,3,CUST0089194,2025-03-01,2027-02-28,Active,Premium,1729562.22,False
20413,POL00020413,5,159,2,CUST0095986,2024-10-15,2025-09-30,Expired,Basic,486576.52,False
20414,POL00020414,1,250,1,CUST0042192,2025-11-23,2026-10-31,Active,Basic,723089.6,False
20415,POL00020415,1,151,2,CUST0064311,2025-09-04,2026-08-31,Active,Standard,463049.09,False
20416,POL00020416,4,93,1,CUST0004868,2024-05-14,2025-04-30,Expired,Premium,1553288.88,False
20417,POL00020417,1,341,2,CUST0054716,2024-10-08,2025-09-30,Cancelled,Standard,640193.7,True
20418,POL00020418,1,276,4,CUST0058686,2025-02-06,2026-01-31,Expired,Standard,582389.95,False
20419,POL00020419,6,63,2,CUST0063645,2024-12-29,2025-11-30,Expired,Basic,845342.67,False
20420,POL00020420,3,83,2,CUST0098191,2025-11-11,2026-10-31,Active,Standard,1291152.32,False
20421,POL00020421,1,108,1,CUST0044318,2023-09-19,2024-08-31,Expired,Premium,610987.16,False
20422,POL00020422,1,197,1,CUST0018620,2024-12-08,2025-11-30,Expired,Standard,533693.76,False
20423,POL00020423,9,154,1,CUST0027598,2025-12-24,2026-11-30,Active,Standard,9027318.84,False
20424,POL00020424,9,53,3,CUST0018061,2023-11-27,2024-10-31,Expired,Basic,5820010.54,False
20425,POL00020425,5,92,1,CUST0094135,2024-06-27,2025-05-31,Expired,Standard,674026.86,False
20426,POL00020426,1,339,1,CUST0020391,2024-08-13,2025-07-31,Expired,Premium,509651.84,False
20427,POL00020427,2,124,1,CUST0023941,2024-08-27,2026-07-31,Active,Basic,649254.46,False
20428,POL00020428,2,116,3,CUST0066250,2024-09-04,2025-08-31,Expired,Basic,669017.82,False
20429,POL00020429,6,76,2,CUST0051582,2024-06-02,2025-05-31,Expired,Premium,1054053.21,False
20430,POL00020430,4,181,2,CUST0095425,2024-09-19,2025-08-31,Expired,Standard,929120.41,False
20431,POL00020431,6,371,1,CUST0083081,2023-07-25,2024-06-30,Expired,Basic,766333.44,False
20432,POL00020432,2,66,2,CUST0039606,2025-12-09,2026-11-30,Active,Standard,684852.72,False
20433,POL00020433,8,99,3,CUST0057397,2023-08-15,2025-07-31,Expired,Premium,4912437.51,False
20434,POL00020434,3,60,3,CUST0035006,2025-03-19,2026-02-28,Expired,Standard,2026798.25,False
20435,POL00020435,3,341,1,CUST0025205,2023-12-13,2024-11-30,Expired,Standard,1939900.99,False
20436,POL00020436,3,139,3,CUST0001187,2025-02-01,2026-01-31,Expired,Standard,1946455.45,False
20437,POL00020437,5,335,2,CUST0011113,2025-06-25,2026-05-31,Cancelled,Premium,598320.18,True
20438,POL00020438,8,49,3,CUST0026818,2023-11-28,2025-10-31,Expired,Basic,4444998.23,False
20439,POL00020439,3,214,2,CUST0057373,2025-02-02,2026-01-31,Expired,Basic,1311410.19,False
20440,POL00020440,9,109,3,CUST0047230,2023-11-29,2024-10-31,Expired,Standard,6035934.62,False
20441,POL00020441,2,170,3,CUST0002203,2025-04-22,2026-03-31,Expired,Basic,713477.76,False
20442,POL00020442,2,399,2,CUST0053811,2024-09-14,2025-08-31,Expired,Standard,621106.37,False
20443,POL00020443,2,304,4,CUST0095918,2024-06-27,2025-05-31,Expired,Basic,518902.58,False
20444,POL00020444,1,352,2,CUST0026320,2025-10-03,2026-09-30,Active,Standard,734731.66,False
20445,POL00020445,7,296,1,CUST0041946,2024-01-27,2024-12-31,Expired,Standard,525921.88,False
20446,POL00020446,1,259,3,CUST0028291,2023-09-29,2024-08-31,Expired,Premium,789970.28,False
20447,POL00020447,2,203,4,CUST0082656,2023-11-30,2024-10-31,Expired,Standard,480679.8,False
20448,POL00020448,1,192,3,CUST0042658,2025-08-25,2026-07-31,Active,Standard,484171.12,False
20449,POL00020449,6,260,3,CUST0091159,2024-03-28,2025-02-28,Expired,Standard,977206.47,False
20450,POL00020450,9,162,4,CUST0033692,2025-12-23,2026-11-30,Active,Premium,6200244.99,False
20451,POL00020451,7,149,3,CUST0054219,2023-10-21,2024-09-30,Expired,Basic,485102.74,False
20452,POL00020452,2,36,2,CUST0071916,2024-09-05,2025-08-31,Expired,Standard,630257.26,False
20453,POL00020453,3,372,2,CUST0005446,2025-10-28,2026-09-30,Active,Standard,1151656.88,False
20454,POL00020454,1,11,2,CUST0077565,2025-08-29,2026-07-31,Active,Premium,592593.06,False
20455,POL00020455,9,120,3,CUST0001850,2026-01-18,2026-12-31,Active,Premium,6790559.26,False
20456,POL00020456,1,265,3,CUST0056065,2025-04-08,2026-03-31,Expired,Standard,826397.64,False
20457,POL00020457,9,332,4,CUST0040448,2023-08-15,2024-07-31,Expired,Basic,8920609.0,False
20458,POL00020458,7,91,1,CUST0067465,2024-11-25,2025-10-31,Expired,Basic,311658.38,False
20459,POL00020459,6,68,4,CUST0038213,2024-03-07,2025-02-28,Expired,Standard,1104402.82,False
20460,POL00020460,6,257,2,CUST0062464,2025-06-21,2026-05-31,Expired,Basic,880590.12,False
20461,POL00020461,2,46,4,CUST0019099,2024-11-01,2025-10-31,Cancelled,Basic,466226.04,True
20462,POL00020462,2,150,1,CUST0097103,2025-11-05,2026-10-31,Active,Premium,461566.02,False
20463,POL00020463,2,319,1,CUST0068397,2023-08-23,2024-07-31,Expired,Standard,470679.58,False
20464,POL00020464,1,345,2,CUST0041069,2026-02-10,2027-01-31,Active,Basic,590666.74,False
20465,POL00020465,6,6,4,CUST0096102,2024-03-29,2025-02-28,Expired,Premium,1099535.94,False
20466,POL00020466,3,173,1,CUST0015598,2025-03-29,2026-02-28,Expired,Standard,1180780.63,False
20467,POL00020467,8,390,3,CUST0022936,2026-01-29,2026-12-31,Active,Basic,6472922.28,False
20468,POL00020468,8,247,1,CUST0063048,2023-07-18,2024-06-30,Expired,Premium,5846833.02,False
20469,POL00020469,1,283,3,CUST0044326,2024-11-15,2025-10-31,Expired,Standard,907428.72,False
20470,POL00020470,1,77,4,CUST0012554,2024-08-23,2026-07-31,Active,Standard,594618.86,False
20471,POL00020471,3,231,1,CUST0065110,2025-06-20,2026-05-31,Expired,Standard,1775775.51,False
20472,POL00020472,1,8,4,CUST0065900,2023-12-25,2024-11-30,Expired,Basic,681250.72,False
20473,POL00020473,5,64,2,CUST0099080,2025-07-21,2026-06-30,Active,Premium,443855.6,False
20474,POL00020474,6,213,2,CUST0028849,2024-08-19,2025-07-31,Cancelled,Premium,1107208.51,True
20475,POL00020475,6,323,1,CUST0005792,2024-10-23,2025-09-30,Expired,Standard,803961.8,False
20476,POL00020476,3,367,2,CUST0071432,2026-01-15,2026-12-31,Active,Premium,1170233.93,False
20477,POL00020477,7,10,1,CUST0090091,2025-05-06,2026-04-30,Expired,Standard,388198.89,False
20478,POL00020478,5,220,3,CUST0058468,2024-01-09,2024-12-31,Expired,Standard,658159.9,False
20479,POL00020479,10,177,3,CUST0033250,2024-11-25,2025-10-31,Expired,Premium,2369879.17,False
20480,POL00020480,7,241,1,CUST0060391,2026-02-04,2027-01-31,Active,Premium,373813.66,False
20481,POL00020481,6,9,3,CUST0064092,2024-06-16,2025-05-31,Expired,Standard,804554.48,False
20482,POL00020482,1,29,1,CUST0011104,2025-08-15,2026-07-31,Active,Standard,543483.14,False
20483,POL00020483,7,214,4,CUST0008394,2025-05-18,2026-04-30,Expired,Premium,317918.35,False
20484,POL00020484,2,304,1,CUST0033434,2025-04-07,2026-03-31,Expired,Standard,506559.35,False
20485,POL00020485,3,55,1,CUST0092688,2023-09-02,2024-08-31,Expired,Premium,1891866.3,False
20486,POL00020486,3,196,2,CUST0087940,2025-11-09,2026-10-31,Active,Premium,1094110.54,False
20487,POL00020487,2,178,4,CUST0045758,2026-01-27,2027-12-31,Active,Standard,421885.5,False
20488,POL00020488,1,51,1,CUST0070803,2025-03-21,2026-02-28,Expired,Basic,857921.93,False
20489,POL00020489,1,355,4,CUST0088073,2025-04-15,2026-03-31,Expired,Basic,842058.58,False
20490,POL00020490,7,43,1,CUST0094894,2024-01-21,2024-12-31,Expired,Premium,498626.21,False
20491,POL00020491,5,289,3,CUST0046980,2026-03-01,2027-02-28,Active,Standard,649835.39,False
20492,POL00020492,9,305,4,CUST0045979,2025-07-14,2026-06-30,Active,Premium,7405667.98,False
20493,POL00020493,7,279,2,CUST0056141,2023-12-29,2024-11-30,Expired,Basic,543546.35,False
20494,POL00020494,3,19,1,CUST0072539,2025-06-27,2026-05-31,Expired,Standard,1440608.95,False
20495,POL00020495,6,30,1,CUST0071543,2024-06-02,2025-05-31,Expired,Basic,895370.54,False
20496,POL00020496,4,112,3,CUST0004454,2026-01-22,2027-12-31,Active,Basic,939032.91,False
20497,POL00020497,2,171,4,CUST0066768,2026-02-22,2027-01-31,Active,Standard,435202.38,False
20498,POL00020498,10,380,1,CUST0041406,2025-06-14,2026-05-31,Expired,Standard,1866415.1,False
20499,POL00020499,9,344,1,CUST0079453,2023-09-12,2024-08-31,Expired,Standard,10301460.05,False
20500,POL00020500,1,354,2,CUST0078961,2025-08-07,2026-07-31,Active,Basic,763293.71,False
20501,POL00020501,7,297,3,CUST0006610,2025-11-26,2026-10-31,Active,Standard,448600.57,False
20502,POL00020502,1,281,1,CUST0027919,2025-04-12,2026-03-31,Expired,Basic,622775.62,False
20503,POL00020503,9,221,1,CUST0071853,2024-03-11,2025-02-28,Expired,Basic,7515504.04,False
20504,POL00020504,5,386,1,CUST0004587,2024-06-27,2026-05-31,Expired,Standard,519174.41,False
20505,POL00020505,1,334,2,CUST0070547,2025-08-09,2027-07-31,Active,Premium,583698.94,False
20506,POL00020506,7,12,3,CUST0023156,2023-11-29,2024-10-31,Expired,Standard,457033.23,False
20507,POL00020507,4,83,3,CUST0008603,2025-02-21,2026-01-31,Expired,Premium,1200052.96,False
20508,POL00020508,1,361,2,CUST0089757,2024-04-28,2025-03-31,Expired,Basic,499741.85,False
20509,POL00020509,6,260,2,CUST0068545,2023-08-15,2024-07-31,Expired,Premium,952360.08,False
20510,POL00020510,6,83,4,CUST0008995,2023-09-30,2024-08-31,Expired,Standard,603297.6,False
20511,POL00020511,3,325,3,CUST0024973,2024-12-09,2025-11-30,Expired,Basic,1122468.64,False
20512,POL00020512,6,129,2,CUST0015142,2023-12-09,2024-11-30,Cancelled,Standard,856672.74,True
20513,POL00020513,1,123,1,CUST0017462,2025-09-15,2026-08-31,Active,Basic,670363.86,False
20514,POL00020514,2,44,1,CUST0044081,2024-03-18,2025-02-28,Expired,Standard,564472.22,False
20515,POL00020515,5,128,4,CUST0064325,2023-12-15,2025-11-30,Expired,Standard,372239.62,False
20516,POL00020516,1,372,3,CUST0006689,2025-05-10,2027-04-30,Cancelled,Standard,507036.76,True
20517,POL00020517,3,103,1,CUST0006709,2024-05-09,2025-04-30,Expired,Standard,1241660.54,False
20518,POL00020518,9,77,4,CUST0034844,2024-04-23,2025-03-31,Expired,Basic,5720713.02,False
20519,POL00020519,7,317,3,CUST0050814,2023-08-30,2024-07-31,Expired,Standard,386247.95,False
20520,POL00020520,4,142,2,CUST0026528,2024-01-08,2024-12-31,Expired,Premium,1313684.57,False
20521,POL00020521,4,276,1,CUST0018912,2023-11-01,2024-10-31,Expired,Standard,1437046.5,False
20522,POL00020522,8,272,4,CUST0014856,2024-06-22,2025-05-31,Expired,Standard,6667955.35,False
20523,POL00020523,8,100,4,CUST0008608,2024-02-29,2025-01-31,Expired,Standard,6103610.21,False
20524,POL00020524,1,297,4,CUST0007597,2025-08-17,2026-07-31,Active,Basic,799592.37,False
20525,POL00020525,3,142,3,CUST0093531,2026-01-11,2026-12-31,Active,Standard,1719427.01,False
20526,POL00020526,1,330,3,CUST0040502,2025-09-26,2026-08-31,Active,Basic,502829.34,False
20527,POL00020527,1,12,2,CUST0001022,2024-12-04,2025-11-30,Expired,Standard,578264.41,False
20528,POL00020528,2,2,3,CUST0061870,2024-11-04,2025-10-31,Expired,Standard,576955.24,False
20529,POL00020529,5,229,1,CUST0025880,2025-01-08,2025-12-31,Expired,Premium,445917.03,False
20530,POL00020530,6,168,2,CUST0076074,2025-01-20,2025-12-31,Expired,Standard,627661.75,False
20531,POL00020531,9,214,2,CUST0008791,2023-12-11,2024-11-30,Expired,Basic,10441054.56,False
20532,POL00020532,3,273,3,CUST0039227,2026-01-09,2026-12-31,Active,Standard,1542516.99,False
20533,POL00020533,3,211,1,CUST0007680,2025-02-03,2026-01-31,Expired,Standard,1111570.89,False
20534,POL00020534,1,195,1,CUST0077192,2023-08-09,2024-07-31,Expired,Basic,897278.81,False
20535,POL00020535,1,68,1,CUST0023781,2024-12-26,2025-11-30,Expired,Standard,592118.09,False
20536,POL00020536,1,292,2,CUST0041364,2023-09-03,2024-08-31,Expired,Premium,488012.55,False
20537,POL00020537,10,91,4,CUST0059007,2025-08-13,2026-07-31,Active,Basic,2276125.18,False
20538,POL00020538,1,328,2,CUST0081442,2024-09-24,2025-08-31,Expired,Standard,616068.13,False
20539,POL00020539,6,247,3,CUST0022674,2023-09-04,2024-08-31,Expired,Standard,576035.71,False
20540,POL00020540,2,224,1,CUST0085159,2023-07-21,2024-06-30,Cancelled,Standard,564253.84,True
20541,POL00020541,4,278,3,CUST0077055,2024-02-28,2025-01-31,Expired,Standard,1625324.04,False
20542,POL00020542,8,51,3,CUST0091864,2024-08-12,2025-07-31,Expired,Standard,4812197.1,False
20543,POL00020543,9,308,3,CUST0094240,2025-05-24,2026-04-30,Expired,Premium,8876463.1,False
20544,POL00020544,1,25,4,CUST0054540,2026-02-18,2028-01-31,Active,Basic,536678.24,False
20545,POL00020545,9,270,2,CUST0030110,2024-02-28,2025-01-31,Expired,Premium,8808323.68,False
20546,POL00020546,1,129,1,CUST0040931,2025-02-06,2026-01-31,Expired,Standard,474176.42,False
20547,POL00020547,7,47,3,CUST0076730,2025-03-02,2026-02-28,Expired,Standard,335249.69,False
20548,POL00020548,1,169,4,CUST0086318,2025-03-06,2027-02-28,Active,Basic,868451.03,False
20549,POL00020549,4,116,2,CUST0077268,2024-01-25,2024-12-31,Expired,Standard,1374209.47,False
20550,POL00020550,6,251,1,CUST0040045,2024-10-28,2025-09-30,Expired,Standard,698544.19,False
20551,POL00020551,7,329,1,CUST0084924,2024-09-08,2025-08-31,Expired,Premium,304374.84,False
20552,POL00020552,7,165,3,CUST0076751,2025-04-19,2026-03-31,Cancelled,Basic,537098.24,True
20553,POL00020553,2,5,1,CUST0010629,2023-12-06,2024-11-30,Cancelled,Premium,396525.23,True
20554,POL00020554,8,387,4,CUST0040403,2024-03-07,2025-02-28,Expired,Basic,6094136.94,False
20555,POL00020555,2,400,4,CUST0055814,2025-04-20,2027-03-31,Active,Standard,619767.68,False
20556,POL00020556,1,351,3,CUST0095453,2025-01-17,2025-12-31,Expired,Standard,776577.38,False
20557,POL00020557,1,72,1,CUST0048284,2025-09-21,2026-08-31,Active,Premium,644978.91,False
20558,POL00020558,1,117,2,CUST0029495,2023-12-04,2024-11-30,Expired,Standard,572811.15,False
20559,POL00020559,1,270,1,CUST0023531,2024-08-07,2025-07-31,Cancelled,Standard,827263.61,True
20560,POL00020560,5,344,2,CUST0093855,2024-03-19,2025-02-28,Expired,Standard,516332.74,False
20561,POL00020561,1,373,2,CUST0015075,2023-08-31,2024-07-31,Expired,Standard,656911.54,False
20562,POL00020562,5,306,4,CUST0053073,2024-11-06,2025-10-31,Expired,Premium,353406.02,False
20563,POL00020563,1,278,2,CUST0005722,2023-09-05,2024-08-31,Expired,Premium,683795.49,False
20564,POL00020564,6,74,1,CUST0013201,2024-12-24,2025-11-30,Expired,Standard,703029.3,False
20565,POL00020565,2,335,1,CUST0094564,2025-06-12,2026-05-31,Expired,Standard,646806.29,False
20566,POL00020566,2,149,3,CUST0007122,2026-01-03,2027-12-31,Active,Standard,461072.33,False
20567,POL00020567,5,243,4,CUST0047559,2024-09-19,2025-08-31,Expired,Standard,682245.48,False
20568,POL00020568,9,370,2,CUST0071220,2026-02-10,2027-01-31,Active,Premium,6151889.3,False
20569,POL00020569,10,23,1,CUST0058594,2024-08-28,2025-07-31,Expired,Premium,1611343.17,False
20570,POL00020570,2,254,4,CUST0072954,2025-02-04,2026-01-31,Expired,Standard,393936.39,False
20571,POL00020571,9,310,4,CUST0027259,2024-05-17,2025-04-30,Expired,Basic,6798916.23,False
20572,POL00020572,5,36,2,CUST0017904,2023-08-29,2024-07-31,Expired,Standard,673985.72,False
20573,POL00020573,8,322,2,CUST0035924,2025-11-17,2026-10-31,Active,Standard,4706657.26,False
20574,POL00020574,1,337,3,CUST0000266,2023-11-19,2024-10-31,Expired,Standard,625675.13,False
20575,POL00020575,1,13,1,CUST0066640,2025-09-14,2026-08-31,Active,Standard,669353.53,False
20576,POL00020576,1,223,3,CUST0077224,2024-04-21,2026-03-31,Expired,Standard,766348.69,False
20577,POL00020577,7,317,1,CUST0006743,2024-07-08,2025-06-30,Cancelled,Standard,348256.81,True
20578,POL00020578,1,85,1,CUST0074617,2024-08-18,2026-07-31,Active,Basic,772277.97,False
20579,POL00020579,1,330,2,CUST0031662,2025-08-21,2026-07-31,Active,Standard,633903.67,False
20580,POL00020580,5,228,2,CUST0034456,2025-11-03,2026-10-31,Active,Standard,558443.34,False
20581,POL00020581,9,2,2,CUST0029435,2025-06-15,2026-05-31,Expired,Basic,9015946.36,False
20582,POL00020582,4,186,1,CUST0062698,2026-01-08,2026-12-31,Active,Standard,1413687.36,False
20583,POL00020583,6,132,2,CUST0068519,2024-01-17,2024-12-31,Expired,Standard,624850.7,False
20584,POL00020584,1,148,1,CUST0070111,2024-06-03,2026-05-31,Expired,Standard,653338.67,False
20585,POL00020585,9,54,3,CUST0025534,2025-01-16,2025-12-31,Expired,Premium,5534967.65,False
