policy_id,policy_number,product_id,agent_id,region_id,customer_key,inception_date,expiry_date,policy_status,coverage_tier,sum_insured,cancelled_flag
940,POL00000940,1,56,1,CUST0000921,2023-10-30,2024-09-30,Expired,Standard,533425.79,False
941,POL00000941,1,26,1,CUST0001346,2024-07-16,2025-06-30,Expired,Premium,685914.6,False
942,POL00000942,1,99,1,CUST0003787,2024-09-23,2025-08-31,Expired,Premium,705608.43,False
943,POL00000943,2,33,2,CUST0002675,2023-08-23,2024-07-31,Cancelled,Premium,643442.97,True
944,POL00000944,1,36,3,CUST0003679,2025-11-01,2026-10-31,Active,Premium,861486.0,False
945,POL00000945,9,15,1,CUST0002644,2023-10-26,2024-09-30,Expired,Premium,5442333.44,False
946,POL00000946,8,77,4,CUST0002601,2023-10-20,2025-09-30,Expired,Standard,3530501.44,False
947,POL00000947,10,79,4,CUST0002283,2023-07-28,2024-06-30,Expired,Standard,2585705.19,False
948,POL00000948,6,20,2,CUST0001510,2026-01-25,2026-12-31,Active,Standard,806054.05,False
949,POL00000949,2,111,4,CUST0002084,2025-09-08,2026-08-31,Active,Premium,500222.17,False
950,POL00000950,3,85,3,CUST0003993,2023-08-04,2025-07-31,Expired,Standard,1992187.86,False
951,POL00000951,10,17,3,CUST0000398,2023-09-02,2024-08-31,Expired,Standard,2439126.3,False
952,POL00000952,3,81,2,CUST0003236,2025-10-30,2026-09-30,Active,Standard,1936783.79,False
953,POL00000953,2,55,3,CUST0002149,2023-10-12,2024-09-30,Expired,Basic,749863.85,False
954,POL00000954,1,109,4,CUST0002036,2024-10-26,2025-09-30,Expired,Standard,507928.83,False
955,POL00000955,1,95,2,CUST0000216,2026-01-11,2026-12-31,Active,Basic,871315.63,False
956,POL00000956,6,40,3,CUST0001016,2023-09-20,2024-08-31,Expired,Standard,952143.58,False
957,POL00000957,7,51,1,CUST0003976,2024-11-27,2025-10-31,Expired,Standard,502151.53,False
958,POL00000958,1,94,2,CUST0001691,2025-07-28,2027-06-30,Active,Premium,521134.39,False
959,POL00000959,3,57,3,CUST0003197,2024-06-23,2025-05-31,Expired,Premium,1232566.17,False
960,POL00000960,3,113,2,CUST0002115,2023-08-21,2024-07-31,Expired,Premium,2071550.36,False
961,POL00000961,10,68,3,CUST0001343,2024-09-13,2025-08-31,Cancelled,Premium,2096200.43,True
962,POL00000962,2,81,2,CUST0000127,2023-08-13,2024-07-31,Expired,Basic,480219.46,False
963,POL00000963,5,81,2,CUST0003964,2025-09-17,2026-08-31,Active,Basic,534884.22,False
964,POL00000964,5,67,2,CUST0002038,2025-07-20,2026-06-30,Active,Standard,583145.89,False
965,POL00000965,3,88,3,CUST0000894,2024-08-19,2025-07-31,Expired,Basic,1616914.75,False
966,POL00000966,6,100,2,CUST0000785,2024-08-18,2025-07-31,Cancelled,Standard,1039704.48,True
967,POL00000967,2,45,1,CUST0000600,2024-03-16,2025-02-28,Expired,Standard,553692.34,False
968,POL00000968,1,41,4,CUST0001587,2024-11-29,2025-10-31,Expired,Basic,655430.22,False
969,POL00000969,4,71,2,CUST0003434,2025-09-03,2027-08-31,Active,Standard,1294817.97,False
970,POL00000970,2,78,3,CUST0003428,2024-09-06,2025-08-31,Expired,Premium,548427.41,False
971,POL00000971,8,64,1,CUST0002995,2023-07-28,2024-06-30,Expired,Standard,6797237.07,False
972,POL00000972,2,31,3,CUST0000016,2024-04-11,2025-03-31,Expired,Premium,651195.77,False
973,POL00000973,1,95,1,CUST0001711,2023-09-24,2025-08-31,Expired,Standard,546219.62,False
974,POL00000974,1,105,3,CUST0003054,2023-09-14,2024-08-31,Expired,Basic,627412.99,False
975,POL00000975,9,111,3,CUST0003418,2025-10-03,2026-09-30,Active,Standard,7877981.79,False
976,POL00000976,3,22,3,CUST0002942,2023-12-01,2024-11-30,Expired,Standard,1334693.55,False
977,POL00000977,1,106,3,CUST0002766,2024-06-10,2025-05-31,Expired,Standard,810370.2,False
978,POL00000978,9,41,1,CUST0000532,2025-08-09,2026-07-31,Active,Standard,8158873.26,False
979,POL00000979,2,42,2,CUST0003728,2025-04-03,2027-03-31,Active,Standard,607545.11,False
980,POL00000980,1,39,4,CUST0000828,2025-02-13,2026-01-31,Expired,Premium,539506.44,False
981,POL00000981,9,44,3,CUST0001023,2023-09-26,2024-08-31,Expired,Standard,6618863.99,False
982,POL00000982,6,87,2,CUST0003505,2025-12-18,2026-11-30,Active,Standard,619959.52,False
983,POL00000983,1,111,2,CUST0000743,2024-04-05,2025-03-31,Expired,Standard,837091.37,False
984,POL00000984,3,70,1,CUST0003169,2025-08-13,2026-07-31,Active,Premium,1828252.15,False
985,POL00000985,5,84,1,CUST0003632,2023-11-02,2024-10-31,Expired,Standard,356052.56,False
986,POL00000986,5,23,3,CUST0000134,2025-10-14,2026-09-30,Active,Basic,539681.18,False
987,POL00000987,1,6,3,CUST0000412,2025-07-27,2027-06-30,Active,Standard,468381.37,False
988,POL00000988,6,40,1,CUST0001439,2025-03-31,2026-02-28,Expired,Standard,929094.32,False
989,POL00000989,4,51,4,CUST0000731,2023-10-09,2024-09-30,Expired,Standard,1330626.61,False
990,POL00000990,9,9,2,CUST0001436,2024-06-14,2025-05-31,Expired,Standard,10262559.98,False
991,POL00000991,1,115,3,CUST0002786,2025-09-16,2026-08-31,Active,Premium,519149.24,False
992,POL00000992,8,50,4,CUST0003922,2025-08-02,2026-07-31,Cancelled,Premium,4998585.17,True
993,POL00000993,5,103,2,CUST0002895,2025-09-01,2026-08-31,Active,Basic,414744.08,False
994,POL00000994,1,53,3,CUST0001185,2025-08-13,2026-07-31,Active,Basic,738400.92,False
995,POL00000995,2,93,1,CUST0000288,2024-02-09,2025-01-31,Expired,Basic,524641.95,False
996,POL00000996,4,83,3,CUST0001004,2023-11-09,2025-10-31,Expired,Standard,1599633.99,False
997,POL00000997,5,35,3,CUST0001703,2025-11-11,2026-10-31,Active,Standard,475997.48,False
998,POL00000998,1,31,4,CUST0000568,2025-05-20,2026-04-30,Expired,Standard,528149.76,False
999,POL00000999,7,70,2,CUST0001964,2025-10-05,2026-09-30,Cancelled,Standard,322006.66,True
1000,POL00001000,1,63,3,CUST0003599,2025-04-25,2026-03-31,Expired,Premium,657028.2,False
1001,POL00001001,2,55,4,CUST0002645,2025-12-20,2027-11-30,Active,Basic,748807.34,False
1002,POL00001002,5,114,4,CUST0002245,2023-12-28,2025-11-30,Expired,Premium,369426.27,False
1003,POL00001003,2,60,1,CUST0003803,2024-10-10,2025-09-30,Expired,Standard,730626.33,False
1004,POL00001004,1,34,3,CUST0002810,2023-07-21,2024-06-30,Expired,Premium,722496.01,False
1005,POL00001005,9,11,3,CUST0000713,2025-04-20,2026-03-31,Cancelled,Basic,9260582.66,True
1006,POL00001006,2,86,3,CUST0000782,2025-03-31,2026-02-28,Expired,Standard,479320.22,False
1007,POL00001007,3,108,2,CUST0000576,2025-06-11,2027-05-31,Active,Standard,1433075.55,False
1008,POL00001008,2,68,1,CUST0003465,2025-05-17,2026-04-30,Expired,Basic,707287.55,False
1009,POL00001009,1,72,2,CUST0000936,2025-09-27,2026-08-31,Active,Basic,780430.94,False
1010,POL00001010,4,118,3,CUST0001573,2025-11-26,2026-10-31,Active,Standard,1626180.12,False
1011,POL00001011,5,48,3,CUST0000741,2024-04-23,2025-03-31,Expired,Standard,431563.73,False
1012,POL00001012,6,66,4,CUST0000627,2024-06-29,2025-05-31,Expired,Basic,1109040.19,False
1013,POL00001013,3,117,2,CUST0003225,2024-02-07,2025-01-31,Expired,Standard,1059265.12,False
1014,POL00001014,10,30,4,CUST0000842,2025-02-08,2026-01-31,Expired,Standard,1576288.98,False
1015,POL00001015,7,26,4,CUST0000421,2023-12-16,2024-11-30,Expired,Standard,298227.37,False
1016,POL00001016,10,32,1,CUST0003436,2023-07-12,2024-06-30,Expired,Standard,2704176.52,False
1017,POL00001017,1,55,1,CUST0003810,2025-06-29,2026-05-31,Expired,Basic,573281.66,False
1018,POL00001018,5,101,3,CUST0001184,2024-12-25,2025-11-30,Expired,Standard,394403.14,False
1019,POL00001019,9,96,3,CUST0003718,2024-05-21,2025-04-30,Expired,Standard,8288410.2,False
1020,POL00001020,1,86,4,CUST0001425,2023-08-09,2024-07-31,Expired,Standard,655254.53,False
1021,POL00001021,5,3,4,CUST0000329,2025-08-19,2026-07-31,Active,Standard,543836.7,False
1022,POL00001022,6,6,2,CUST0001131,2023-12-07,2024-11-30,Expired,Standard,898701.75,False
1023,POL00001023,5,118,1,CUST0002744,2024-01-18,2024-12-31,Expired,Standard,532196.31,False
1024,POL00001024,8,69,3,CUST0003895,2024-05-04,2025-04-30,Expired,Basic,4706709.48,False
1025,POL00001025,2,24,2,CUST0002205,2024-02-12,2025-01-31,Expired,Standard,649928.36,False
1026,POL00001026,1,118,2,CUST0003859,2025-09-22,2026-08-31,Active,Standard,489357.22,False
1027,POL00001027,8,29,3,CUST0003561,2025-01-08,2025-12-31,Expired,Standard,6143626.95,False
1028,POL00001028,1,62,2,CUST0003715,2023-10-19,2024-09-30,Expired,Standard,819762.04,False
1029,POL00001029,5,6,4,CUST0003109,2023-10-20,2025-09-30,Expired,Standard,568659.78,False
1030,POL00001030,3,26,1,CUST0000088,2024-05-14,2026-04-30,Expired,Standard,1365262.9,False
1031,POL00001031,2,81,2,CUST0003020,2024-05-22,2025-04-30,Expired,Standard,759730.79,False
1032,POL00001032,5,81,1,CUST0000252,2023-09-16,2024-08-31,Expired,Standard,634188.56,False
1033,POL00001033,2,41,3,CUST0000627,2024-05-15,2026-04-30,Expired,Basic,653767.23,False
1034,POL00001034,9,20,3,CUST0000924,2023-11-24,2024-10-31,Expired,Standard,9942114.04,False
1035,POL00001035,1,39,4,CUST0000709,2024-11-19,2025-10-31,Expired,Basic,890877.46,False
1036,POL00001036,2,120,4,CUST0000671,2024-06-15,2025-05-31,Expired,Standard,405136.37,False
1037,POL00001037,2,97,1,CUST0002414,2025-06-12,2026-05-31,Expired,Basic,680236.55,False
1038,POL00001038,6,30,2,CUST0001467,2024-11-03,2025-10-31,Expired,Premium,932913.96,False
1039,POL00001039,9,118,4,CUST0001285,2024-01-06,2024-12-31,Expired,Standard,6074068.51,False
1040,POL00001040,6,117,1,CUST0001486,2025-04-06,2026-03-31,Expired,Premium,740006.47,False
1041,POL00001041,3,53,3,CUST0001557,2024-07-18,2025-06-30,Expired,Basic,1471156.32,False
1042,POL00001042,2,110,1,CUST0002972,2026-02-12,2028-01-31,Active,Basic,649937.49,False
1043,POL00001043,3,6,3,CUST0003759,2024-03-27,2025-02-28,Expired,Standard,1462768.95,False
1044,POL00001044,3,27,3,CUST0000478,2025-09-20,2026-08-31,Active,Standard,2068853.0,False
1045,POL00001045,8,39,2,CUST0000373,2023-07-31,2024-06-30,Expired,Standard,6715605.47,False
1046,POL00001046,2,105,2,CUST0000147,2026-02-01,2027-01-31,Active,Premium,718769.53,False
1047,POL00001047,1,2,3,CUST0003840,2025-01-04,2025-12-31,Expired,Basic,746128.75,False
1048,POL00001048,5,10,1,CUST0002740,2024-04-03,2025-03-31,Expired,Standard,606732.56,False
1049,POL00001049,1,41,2,CUST0002973,2025-04-16,2026-03-31,Expired,Standard,740282.65,False
1050,POL00001050,1,17,1,CUST0003616,2025-05-20,2026-04-30,Expired,Basic,694083.69,False
1051,POL00001051,6,100,3,CUST0001995,2023-10-21,2024-09-30,Expired,Basic,1064564.83,False
1052,POL00001052,2,59,2,CUST0003926,2025-11-20,2026-10-31,Active,Standard,430063.97,False
1053,POL00001053,3,33,2,CUST0000770,2024-01-17,2024-12-31,Expired,Standard,1809318.62,False
1054,POL00001054,3,101,2,CUST0001987,2025-04-09,2026-03-31,Expired,Standard,1230486.39,False
1055,POL00001055,2,38,4,CUST0001459,2025-01-19,2025-12-31,Expired,Standard,552457.08,False
1056,POL00001056,6,54,1,CUST0002161,2023-07-04,2024-06-30,Expired,Premium,1005622.68,False
1057,POL00001057,4,82,1,CUST0001198,2025-01-24,2025-12-31,Expired,Premium,998733.63,False
1058,POL00001058,8,86,3,CUST0002744,2026-01-14,2026-12-31,Active,Standard,3810835.3,False
1059,POL00001059,7,112,4,CUST0002109,2025-10-13,2026-09-30,Active,Standard,515993.91,False
1060,POL00001060,9,79,2,CUST0002206,2024-04-26,2025-03-31,Expired,Premium,8360087.78,False
1061,POL00001061,1,55,1,CUST0001596,2025-11-07,2026-10-31,Active,Standard,646309.2,False
1062,POL00001062,9,96,1,CUST0003057,2025-05-29,2026-04-30,Expired,Standard,9784527.48,False
1063,POL00001063,1,75,2,CUST0003871,2025-04-24,2026-03-31,Expired,Premium,496375.34,False
1064,POL00001064,10,19,1,CUST0000316,2024-11-01,2026-10-31,Active,Standard,2172003.3,False
1065,POL00001065,9,67,3,CUST0000191,2025-04-02,2026-03-31,Expired,Standard,7296037.86,False
1066,POL00001066,4,61,2,CUST0001793,2024-04-24,2025-03-31,Expired,Basic,1077736.23,False
1067,POL00001067,1,55,3,CUST0002299,2024-09-11,2025-08-31,Expired,Basic,534284.13,False
1068,POL00001068,4,100,3,CUST0003353,2025-05-08,2027-04-30,Active,Standard,1435363.56,False
1069,POL00001069,1,108,4,CUST0000574,2024-07-29,2025-06-30,Expired,Standard,527583.39,False
1070,POL00001070,4,110,1,CUST0000074,2025-12-13,2026-11-30,Active,Standard,1412108.85,False
1071,POL00001071,1,73,2,CUST0003117,2024-02-20,2026-01-31,Expired,Standard,695610.59,False
1072,POL00001072,9,61,2,CUST0002249,2023-07-10,2025-06-30,Expired,Standard,5804782.83,False
1073,POL00001073,5,89,2,CUST0000990,2026-01-29,2026-12-31,Active,Premium,637303.34,False
1074,POL00001074,6,84,1,CUST0002569,2025-02-03,2026-01-31,Expired,Premium,973971.77,False
1075,POL00001075,1,30,1,CUST0001150,2026-01-11,2026-12-31,Active,Basic,458396.04,False
1076,POL00001076,10,38,2,CUST0002018,2024-11-26,2025-10-31,Expired,Standard,2326290.22,False
1077,POL00001077,5,31,3,CUST0003495,2025-08-18,2026-07-31,Active,Basic,587185.81,False
1078,POL00001078,2,89,4,CUST0001219,2025-11-21,2026-10-31,Active,Basic,544968.45,False
1079,POL00001079,2,111,4,CUST0003794,2024-09-16,2025-08-31,Expired,Standard,748322.38,False
1080,POL00001080,3,97,4,CUST0002099,2024-01-16,2024-12-31,Expired,Standard,1214655.65,False
1081,POL00001081,5,37,2,CUST0000947,2024-12-03,2025-11-30,Expired,Standard,399055.45,False
1082,POL00001082,3,53,3,CUST0002099,2023-07-23,2024-06-30,Expired,Standard,1130837.16,False
1083,POL00001083,6,100,3,CUST0000805,2025-03-25,2026-02-28,Expired,Standard,588332.87,False
1084,POL00001084,10,36,3,CUST0001676,2025-03-20,2026-02-28,Expired,Standard,1627318.15,False
1085,POL00001085,1,85,3,CUST0001535,2025-03-18,2026-02-28,Expired,Standard,714857.83,False
1086,POL00001086,1,83,3,CUST0003745,2023-09-22,2024-08-31,Expired,Standard,611102.17,False
1087,POL00001087,1,75,2,CUST0001517,2025-11-29,2026-10-31,Active,Standard,690224.98,False
1088,POL00001088,5,1,1,CUST0001915,2023-09-08,2024-08-31,Expired,Standard,355062.44,False
1089,POL00001089,2,27,4,CUST0000521,2023-08-25,2024-07-31,Expired,Standard,648640.65,False
1090,POL00001090,3,30,3,CUST0001290,2024-04-19,2026-03-31,Expired,Basic,1411010.88,False
1091,POL00001091,1,79,1,CUST0003697,2024-10-21,2025-09-30,Expired,Standard,581772.82,False
1092,POL00001092,9,120,1,CUST0002627,2024-10-21,2025-09-30,Expired,Standard,9918575.1,False
1093,POL00001093,1,73,2,CUST0000915,2026-02-15,2027-01-31,Active,Standard,808733.0,False
1094,POL00001094,6,81,3,CUST0000544,2023-12-30,2024-11-30,Expired,Premium,697891.74,False
1095,POL00001095,1,93,3,CUST0000769,2024-03-07,2025-02-28,Expired,Standard,603618.08,False
1096,POL00001096,1,2,3,CUST0001959,2025-01-19,2025-12-31,Expired,Basic,506361.11,False
1097,POL00001097,1,60,2,CUST0002260,2024-01-21,2024-12-31,Expired,Standard,513525.65,False
1098,POL00001098,1,5,2,CUST0002876,2025-02-19,2026-01-31,Expired,Standard,456794.29,False
1099,POL00001099,1,71,1,CUST0003355,2023-08-24,2024-07-31,Cancelled,Premium,679297.74,True
1100,POL00001100,6,88,2,CUST0003702,2024-09-03,2026-08-31,Active,Basic,763413.38,False
1101,POL00001101,1,71,2,CUST0003013,2024-07-03,2025-06-30,Expired,Standard,699551.0,False
1102,POL00001102,6,41,3,CUST0000035,2024-07-29,2025-06-30,Expired,Standard,877709.65,False
1103,POL00001103,3,94,3,CUST0003214,2025-10-13,2026-09-30,Active,Standard,1484610.28,False
1104,POL00001104,7,95,1,CUST0000953,2025-11-03,2026-10-31,Active,Standard,334049.3,False
1105,POL00001105,5,98,1,CUST0003676,2024-03-20,2025-02-28,Expired,Standard,629273.84,False
1106,POL00001106,4,119,1,CUST0000412,2026-01-13,2027-12-31,Active,Standard,1407641.56,False
1107,POL00001107,1,19,2,CUST0002285,2025-08-17,2026-07-31,Active,Standard,526481.37,False
1108,POL00001108,1,115,3,CUST0000925,2023-11-11,2024-10-31,Expired,Standard,827569.41,False
1109,POL00001109,8,22,4,CUST0002343,2024-05-18,2025-04-30,Expired,Standard,5170987.8,False
1110,POL00001110,1,73,2,CUST0000711,2023-12-04,2024-11-30,Expired,Basic,810777.81,False
1111,POL00001111,4,4,1,CUST0001384,2025-08-07,2027-07-31,Active,Premium,1673461.81,False
1112,POL00001112,9,71,4,CUST0001253,2024-06-09,2025-05-31,Expired,Standard,9955474.05,False
1113,POL00001113,2,92,2,CUST0002089,2025-03-16,2026-02-28,Expired,Premium,662715.76,False
1114,POL00001114,1,115,4,CUST0000257,2023-07-16,2024-06-30,Expired,Standard,632499.92,False
1115,POL00001115,1,34,3,CUST0001423,2025-06-12,2026-05-31,Expired,Basic,517515.38,False
1116,POL00001116,5,18,3,CUST0002388,2023-07-18,2024-06-30,Expired,Standard,691782.88,False
1117,POL00001117,2,31,1,CUST0000049,2023-11-10,2024-10-31,Expired,Basic,724610.41,False
1118,POL00001118,1,115,1,CUST0000856,2024-12-28,2025-11-30,Expired,Standard,485736.81,False
1119,POL00001119,3,101,1,CUST0001139,2024-07-31,2025-06-30,Expired,Standard,1968492.52,False
1120,POL00001120,6,2,1,CUST0001218,2025-08-30,2026-07-31,Active,Basic,834839.34,False
1121,POL00001121,6,97,4,CUST0001063,2025-03-10,2026-02-28,Expired,Basic,586756.55,False
1122,POL00001122,6,72,1,CUST0003135,2024-04-12,2025-03-31,Expired,Basic,780413.46,False
1123,POL00001123,1,68,1,CUST0000705,2024-04-21,2025-03-31,Expired,Basic,865169.03,False
1124,POL00001124,2,95,4,CUST0000956,2025-05-27,2026-04-30,Expired,Standard,475330.75,False
1125,POL00001125,2,33,2,CUST0003775,2025-02-25,2026-01-31,Expired,Standard,591108.71,False
1126,POL00001126,8,27,3,CUST0001642,2024-10-06,2025-09-30,Cancelled,Standard,5041054.02,True
1127,POL00001127,3,87,3,CUST0000060,2026-01-24,2026-12-31,Active,Standard,1345316.29,False
1128,POL00001128,9,17,3,CUST0003834,2024-09-30,2025-08-31,Cancelled,Standard,10151447.06,True
1129,POL00001129,1,37,1,CUST0003619,2023-09-06,2024-08-31,Expired,Standard,479247.79,False
1130,POL00001130,3,87,1,CUST0001181,2024-02-10,2025-01-31,Expired,Premium,1548478.83,False
1131,POL00001131,2,93,3,CUST0001089,2025-03-26,2026-02-28,Expired,Basic,529464.95,False
1132,POL00001132,4,85,2,CUST0000670,2023-11-26,2024-10-31,Expired,Premium,1288851.18,False
1133,POL00001133,8,116,2,CUST0000768,2025-09-14,2026-08-31,Active,Basic,3610775.63,False
1134,POL00001134,6,111,3,CUST0002130,2025-07-29,2026-06-30,Active,Premium,894257.59,False
1135,POL00001135,6,109,1,CUST0003317,2026-02-07,2027-01-31,Active,Premium,661092.86,False
1136,POL00001136,2,17,2,CUST0003734,2025-09-10,2026-08-31,Active,Premium,632277.19,False
1137,POL00001137,8,5,1,CUST0003482,2024-10-19,2025-09-30,Cancelled,Standard,3914027.68,True
1138,POL00001138,5,66,1,CUST0001795,2025-05-05,2026-04-30,Expired,Standard,690975.79,False
1139,POL00001139,7,11,3,CUST0002434,2024-07-17,2025-06-30,Expired,Standard,557992.42,False
1140,POL00001140,3,110,3,CUST0002097,2024-01-12,2024-12-31,Expired,Basic,1133088.63,False
1141,POL00001141,2,56,4,CUST0001316,2024-07-23,2025-06-30,Expired,Standard,731748.4,False
1142,POL00001142,2,68,1,CUST0000444,2025-12-02,2026-11-30,Active,Standard,503422.19,False
1143,POL00001143,1,11,1,CUST0000084,2024-08-02,2026-07-31,Active,Basic,719407.24,False
1144,POL00001144,6,111,4,CUST0003713,2024-06-22,2025-05-31,Expired,Basic,1027510.22,False
1145,POL00001145,8,60,4,CUST0001321,2024-10-09,2025-09-30,Expired,Standard,4755258.03,False
1146,POL00001146,5,72,2,CUST0000865,2025-03-24,2026-02-28,Expired,Standard,609460.93,False
1147,POL00001147,1,52,3,CUST0003413,2025-05-01,2026-04-30,Expired,Standard,619080.96,False
1148,POL00001148,1,15,1,CUST0000373,2023-07-14,2024-06-30,Expired,Standard,648146.54,False
1149,POL00001149,5,47,2,CUST0000468,2023-11-06,2024-10-31,Expired,Standard,511568.53,False
1150,POL00001150,4,47,4,CUST0001257,2024-07-02,2025-06-30,Expired,Standard,1453443.83,False
1151,POL00001151,6,64,1,CUST0002952,2024-09-10,2025-08-31,Expired,Premium,764280.58,False
1152,POL00001152,3,60,2,CUST0003383,2024-07-29,2025-06-30,Expired,Standard,1943782.37,False
1153,POL00001153,5,95,4,CUST0001420,2025-10-28,2026-09-30,Active,Premium,440019.01,False
1154,POL00001154,2,74,3,CUST0000375,2023-08-04,2024-07-31,Expired,Standard,394957.02,False
1155,POL00001155,5,98,2,CUST0002809,2025-03-01,2026-02-28,Expired,Standard,680392.69,False
1156,POL00001156,5,28,1,CUST0002873,2026-02-16,2027-01-31,Active,Standard,389494.12,False
1157,POL00001157,2,83,2,CUST0000648,2024-11-21,2026-10-31,Active,Premium,562699.7,False
1158,POL00001158,1,13,2,CUST0001302,2023-08-15,2024-07-31,Expired,Standard,678509.45,False
1159,POL00001159,2,52,3,CUST0001667,2023-10-30,2024-09-30,Expired,Basic,645683.01,False
1160,POL00001160,1,3,4,CUST0003991,2026-01-24,2026-12-31,Active,Standard,471466.26,False
1161,POL00001161,3,74,1,CUST0003111,2024-07-25,2026-06-30,Active,Premium,1833351.06,False
1162,POL00001162,6,73,3,CUST0001857,2025-02-17,2026-01-31,Expired,Standard,832538.75,False
1163,POL00001163,1,34,2,CUST0002983,2024-02-25,2025-01-31,Expired,Basic,892882.85,False
1164,POL00001164,2,54,1,CUST0003374,2025-07-26,2026-06-30,Active,Basic,671877.91,False
1165,POL00001165,9,85,2,CUST0003860,2023-11-09,2024-10-31,Cancelled,Standard,10402325.78,True
1166,POL00001166,6,120,1,CUST0003911,2023-11-11,2024-10-31,Expired,Standard,587467.54,False
1167,POL00001167,7,2,4,CUST0003193,2025-07-25,2026-06-30,Active,Basic,501946.88,False
1168,POL00001168,8,72,1,CUST0001221,2024-02-24,2025-01-31,Expired,Standard,6863571.43,False
1169,POL00001169,2,68,2,CUST0003800,2023-07-29,2024-06-30,Expired,Standard,566275.52,False
1170,POL00001170,5,44,4,CUST0000967,2024-02-10,2025-01-31,Expired,Standard,638888.91,False
1171,POL00001171,1,25,2,CUST0002922,2025-11-24,2026-10-31,Active,Premium,506438.95,False
1172,POL00001172,8,85,1,CUST0002858,2023-12-16,2024-11-30,Expired,Premium,6553697.16,False
1173,POL00001173,1,112,3,CUST0000717,2025-12-15,2026-11-30,Active,Basic,844495.03,False
1174,POL00001174,2,6,4,CUST0003799,2024-12-26,2026-11-30,Active,Basic,572858.63,False
1175,POL00001175,1,9,4,CUST0003209,2024-12-28,2025-11-30,Expired,Standard,849117.18,False
1176,POL00001176,1,85,1,CUST0001570,2024-11-30,2025-10-31,Expired,Standard,498144.47,False
1177,POL00001177,6,13,2,CUST0002250,2024-02-24,2025-01-31,Cancelled,Standard,1032530.8,True
1178,POL00001178,2,112,3,CUST0000908,2025-07-11,2026-06-30,Active,Standard,451113.02,False
1179,POL00001179,9,98,4,CUST0001738,2024-05-24,2025-04-30,Expired,Standard,6732910.43,False
1180,POL00001180,5,17,2,CUST0002121,2025-06-28,2026-05-31,Cancelled,Basic,560408.63,True
1181,POL00001181,5,118,1,CUST0003216,2024-07-03,2025-06-30,Expired,Premium,497256.3,False
1182,POL00001182,4,66,2,CUST0000216,2023-12-24,2024-11-30,Expired,Basic,1369413.92,False
1183,POL00001183,4,37,2,CUST0002768,2025-09-20,2026-08-31,Cancelled,Standard,1265879.01,True
1184,POL00001184,6,42,3,CUST0001243,2023-12-13,2025-11-30,Expired,Standard,599133.0,False
1185,POL00001185,1,4,2,CUST0001631,2025-03-06,2026-02-28,Expired,Standard,774481.43,False
1186,POL00001186,6,98,3,CUST0003555,2024-01-18,2024-12-31,Expired,Premium,881244.36,False
1187,POL00001187,1,3,4,CUST0003883,2023-12-18,2024-11-30,Expired,Standard,645588.58,False
1188,POL00001188,9,59,2,CUST0002059,2025-06-29,2026-05-31,Expired,Basic,5317861.26,False
1189,POL00001189,5,31,4,CUST0003496,2024-12-21,2025-11-30,Expired,Standard,547761.39,False
1190,POL00001190,6,104,3,CUST0002660,2023-12-30,2024-11-30,Expired,Standard,957376.26,False
1191,POL00001191,5,86,2,CUST0000209,2023-11-01,2024-10-31,Expired,Standard,474713.11,False
1192,POL00001192,9,30,4,CUST0002245,2025-07-28,2026-06-30,Active,Standard,10373217.93,False
1193,POL00001193,1,41,1,CUST0000971,2025-01-05,2025-12-31,Expired,Standard,517839.94,False
1194,POL00001194,5,53,4,CUST0001986,2024-03-19,2025-02-28,Expired,Standard,620173.9,False
1195,POL00001195,4,65,1,CUST0002096,2025-07-05,2026-06-30,Active,Standard,1636588.85,False
1196,POL00001196,2,85,3,CUST0001131,2024-07-22,2025-06-30,Expired,Basic,518934.26,False
1197,POL00001197,9,73,1,CUST0000147,2025-08-20,2026-07-31,Active,Basic,6323996.45,False
1198,POL00001198,5,22,4,CUST0003509,2024-07-11,2025-06-30,Expired,Basic,691487.24,False
1199,POL00001199,1,100,1,CUST0000627,2025-02-25,2026-01-31,Expired,Standard,499138.28,False
1200,POL00001200,1,3,2,CUST0003901,2024-04-07,2025-03-31,Expired,Standard,782299.27,False
1201,POL00001201,9,114,2,CUST0000331,2026-03-01,2027-02-28,Active,Standard,8626226.54,False
1202,POL00001202,9,62,4,CUST0001587,2025-02-07,2027-01-31,Active,Standard,5681119.02,False
1203,POL00001203,1,74,1,CUST0002328,2023-10-14,2025-09-30,Expired,Standard,744620.36,False
1204,POL00001204,1,76,3,CUST0002503,2025-10-17,2026-09-30,Active,Standard,488325.64,False
1205,POL00001205,5,17,2,CUST0001625,2024-03-01,2025-02-28,Expired,Premium,659597.76,False
1206,POL00001206,2,44,1,CUST0003666,2025-10-08,2026-09-30,Cancelled,Standard,418032.59,True
1207,POL00001207,4,5,2,CUST0001992,2023-09-19,2024-08-31,Expired,Standard,1376792.66,False
1208,POL00001208,3,116,4,CUST0001420,2025-09-21,2026-08-31,Active,Standard,1143042.59,False
1209,POL00001209,10,34,4,CUST0003586,2024-09-04,2025-08-31,Expired,Standard,2344260.01,False
1210,POL00001210,4,84,1,CUST0003677,2026-01-19,2026-12-31,Active,Basic,962724.6,False
1211,POL00001211,1,35,2,CUST0002136,2025-03-15,2026-02-28,Expired,Standard,518779.05,False
1212,POL00001212,5,7,3,CUST0002227,2026-02-24,2027-01-31,Active,Basic,571309.13,False
